offset,8bit,short,24bit,32bit, fixed_8.8, fixed_10.6, fixed_12.4, fixed_16.8, fixed_18.6, fixed_20.4, fixed_16.16,fixed_24.8,fixed_26.6,fixed_28.4, float32
16, 128, 14464, 80000, 80000, 56.5, 226.0, 904.0, 312.5, 1250.0, 5000.0, 1.220703125, 312.5, 1250.0, 5000.0, 1.1210387714598537e-40
17, 56, 312, 312, 536871224, 1.21875, 4.875, 19.5, 1.21875, 4.875, 19.5, 8192.004760742188, 2097153.21875, 8388612.875, 33554451.5, 1.0842424975403664e-19
18, 1, 1, 2097153, 1310720001, 0.00390625, 0.015625, 0.0625, 8192.00390625, 32768.015625, 131072.0625, 20000.00001525879, 5120000.00390625, 20480000.015625, 81920000.0625, 671088704.0
19, 0, 8192, 5120000, 5120000, 32.0, 128.0, 512.0, 20000.0, 80000.0, 320000.0, 78.125, 20000.0, 80000.0, 320000.0, 7.174648137343063e-39
20, 32, 20000, 20000, 20000, 78.125, 312.5, 1250.0, 78.125, 312.5, 1250.0, 0.30517578125, 78.125, 312.5, 1250.0, 2.802596928649634e-41
21, 78, 78, 78, 78, 0.3046875, 1.21875, 4.875, 0.3046875, 1.21875, 4.875, 0.001190185546875, 0.3046875, 1.21875, 4.875, 1.0930128021733573e-43
22, 0, 0, 0, 419430400, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6400.0, 1638400.0, 6553600.0, 26214400.0, 6.617444900424222e-24
23, 0, 0, 1638400, 1638400, 0.0, 0.0, 0.0, 6400.0, 25600.0, 102400.0, 25.0, 6400.0, 25600.0, 102400.0, 2.2958874039497803e-39
24, 0, 6400, 6400, 6400, 25.0, 100.0, 400.0, 25.0, 100.0, 400.0, 0.09765625, 25.0, 100.0, 400.0, 8.968310171678829e-42
25, 25, 25, 25, 25, 0.09765625, 0.390625, 1.5625, 0.09765625, 0.390625, 1.5625, 0.0003814697265625, 0.09765625, 0.390625, 1.5625, 3.5032461608120427e-44
26, 0, 0, 0, 335544320, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5120.0, 1310720.0, 5242880.0, 20971520.0, 6.462348535570529e-27
27, 0, 0, 1310720, 1310720, 0.0, 0.0, 0.0, 5120.0, 20480.0, 81920.0, 20.0, 5120.0, 20480.0, 81920.0, 1.8367099231598242e-39
28, 0, 5120, 5120, 5120, 20.0, 80.0, 320.0, 20.0, 80.0, 320.0, 0.078125, 20.0, 80.0, 320.0, 7.174648137343063e-42
29, 20, 20, 20, 503316500, 0.078125, 0.3125, 1.25, 0.078125, 0.3125, 1.25, 7680.000305175781, 1966080.078125, 7864320.3125, 31457281.25, 6.776279733905742e-21
30, 0, 0, 1966080, 52297728, 0.0, 0.0, 0.0, 7680.0, 30720.0, 122880.0, 798.0, 204288.0, 817152.0, 3268608.0, 4.643202685748036e-37
31, 0, 7680, 204288, 84090368, 30.0, 120.0, 480.0, 798.0, 3192.0, 12768.0, 1283.1171875, 328478.0, 1313912.0, 5255648.0, 6.165100528078266e-36
32, 30, 798, 328478, 328478, 3.1171875, 12.46875, 49.875, 1283.1171875, 5132.46875, 20529.875, 5.012176513671875, 1283.1171875, 5132.46875, 20529.875, 4.602957169644873e-40
33, 3, 1283, 1283, 167773443, 5.01171875, 20.046875, 80.1875, 5.01171875, 20.046875, 80.1875, 2560.019577026367, 655365.01171875, 2621460.046875, 10485840.1875, 6.16391842157172e-33
34, 5, 5, 655365, 655365, 0.01953125, 0.078125, 0.3125, 2560.01953125, 10240.078125, 40960.3125, 10.000076293945312, 2560.01953125, 10240.078125, 40960.3125, 9.183619680722337e-40
35, 0, 2560, 2560, 2560, 10.0, 40.0, 160.0, 10.0, 40.0, 160.0, 0.0390625, 10.0, 40.0, 160.0, 3.587324068671532e-42
36, 10, 10, 10, 10, 0.0390625, 0.15625, 0.625, 0.0390625, 0.15625, 0.625, 0.000152587890625, 0.0390625, 0.15625, 0.625, 1.401298464324817e-44
37, 0, 0, 0, 2516582400, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38400.0, 9830400.0, 39321600.0, 157286400.0, -1.0339757656912846e-25
38, 0, 0, 9830400, 9830400, 0.0, 0.0, 0.0, 38400.0, 153600.0, 614400.0, 150.0, 38400.0, 153600.0, 614400.0, 1.3775324423698682e-38
39, 0, 38400, 38400, 38400, 150.0, 600.0, 2400.0, 150.0, 600.0, 2400.0, 0.5859375, 150.0, 600.0, 2400.0, 5.380986103007298e-41
40, 150, 150, 150, 167772310, 0.5859375, 2.34375, 9.375, 0.5859375, 2.34375, 9.375, 2560.0022888183594, 655360.5859375, 2621442.34375, 10485769.375, 6.163086024634544e-33
41, 0, 0, 655360, 587857920, 0.0, 0.0, 0.0, 2560.0, 10240.0, 40960.0, 8970.0, 2296320.0, 9185280.0, 36741120.0, 7.48099499014998e-18
42, 0, 2560, 2296320, 69405184, 10.0, 40.0, 160.0, 8970.0, 35880.0, 143520.0, 1059.0390625, 271114.0, 1084456.0, 4337824.0, 1.9165149693211186e-36
43, 10, 8970, 271114, 271114, 35.0390625, 140.15625, 560.625, 1059.0390625, 4236.15625, 16944.625, 4.136871337890625, 1059.0390625, 4236.15625, 16944.625, 3.7991163185695846e-40
44, 35, 1059, 1059, 838861859, 4.13671875, 16.546875, 66.1875, 4.13671875, 16.546875, 66.1875, 12800.016159057617, 3276804.13671875, 13107216.546875, 52428866.1875, 7.45152117787029e-09
45, 4, 4, 3276804, 3276804, 0.015625, 0.0625, 0.25, 12800.015625, 51200.0625, 204800.25, 50.00006103515625, 12800.015625, 51200.0625, 204800.25, 4.591780413093418e-39
46, 0, 12800, 12800, 12800, 50.0, 200.0, 800.0, 50.0, 200.0, 800.0, 0.1953125, 50.0, 200.0, 800.0, 1.7936620343357659e-41
47, 50, 50, 50, 50, 0.1953125, 0.78125, 3.125, 0.1953125, 0.78125, 3.125, 0.000762939453125, 0.1953125, 0.78125, 3.125, 7.006492321624085e-44
48, 0, 0, 0, 16777216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 256.0, 65536.0, 262144.0, 1048576.0, 2.350988701644575e-38
49, 0, 0, 65536, 65536, 0.0, 0.0, 0.0, 256.0, 1024.0, 4096.0, 1.0, 256.0, 1024.0, 4096.0, 9.183549615799121e-41
50, 0, 256, 256, 256, 1.0, 4.0, 16.0, 1.0, 4.0, 16.0, 0.00390625, 1.0, 4.0, 16.0, 3.587324068671532e-43
51, 1, 1, 1, 1, 0.00390625, 0.015625, 0.0625, 0.00390625, 0.015625, 0.0625, 1.52587890625e-05, 0.00390625, 0.015625, 0.0625, 1.401298464324817e-45
52, 0, 0, 0, 1258291200, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19200.0, 4915200.0, 19660800.0, 78643200.0, 8388608.0
53, 0, 0, 4915200, 4915200, 0.0, 0.0, 0.0, 19200.0, 76800.0, 307200.0, 75.0, 19200.0, 76800.0, 307200.0, 6.887662211849341e-39
54, 0, 19200, 19200, 19200, 75.0, 300.0, 1200.0, 75.0, 300.0, 1200.0, 0.29296875, 75.0, 300.0, 1200.0, 2.690493051503649e-41
55, 75, 75, 75, 251658315, 0.29296875, 1.171875, 4.6875, 0.29296875, 1.171875, 4.6875, 3840.0011444091797, 983040.29296875, 3932161.171875, 15728644.6875, 6.310943665496934e-30
56, 0, 0, 983040, 168755200, 0.0, 0.0, 0.0, 3840.0, 15360.0, 61440.0, 2575.0, 659200.0, 2636800.0, 10547200.0, 6.885199551184368e-33
57, 0, 3840, 659200, 84545280, 15.0, 60.0, 240.0, 2575.0, 10300.0, 41200.0, 1290.05859375, 330255.0, 1321020.0, 5284080.0, 6.491483881423767e-36
58, 15, 2575, 330255, 17107471, 10.05859375, 40.234375, 160.9375, 1290.05859375, 5160.234375, 20640.9375, 261.03929138183594, 66826.05859375, 267304.234375, 1069216.9375, 2.4435458665116935e-38
59, 10, 1290, 66826, 16844042, 5.0390625, 20.15625, 80.625, 261.0390625, 1044.15625, 4176.625, 257.0196838378906, 65797.0390625, 263188.15625, 1052752.625, 2.369717335879969e-38
60, 5, 261, 65797, 838926597, 1.01953125, 4.078125, 16.3125, 257.01953125, 1028.078125, 4112.3125, 12801.003982543945, 3277057.01953125, 13108228.078125, 52432912.3125, 7.509020072404837e-09
61, 1, 257, 3277057, 3277057, 1.00390625, 4.015625, 16.0625, 12801.00390625, 51204.015625, 204816.0625, 50.00392150878906, 12801.00390625, 51204.015625, 204816.0625, 4.592134941604892e-39
62, 1, 12801, 12801, 1677734401, 50.00390625, 200.015625, 800.0625, 50.00390625, 200.015625, 800.0625, 25600.19532775879, 6553650.00390625, 26214600.015625, 104858400.0625, 9.459145610446783e+21
63, 50, 50, 6553650, 6553650, 0.1953125, 0.78125, 3.125, 25600.1953125, 102400.78125, 409603.125, 100.00076293945312, 25600.1953125, 102400.78125, 409603.125, 9.183619680722337e-39
64, 0, 25600, 25600, 3707790336, 100.0, 400.0, 1600.0, 100.0, 400.0, 1600.0, 56576.390625, 14483556.0, 57934224.0, 231736896.0, -5.782199709078651e+17
65, 100, 100, 14483556, 719126628, 0.390625, 1.5625, 6.25, 56576.390625, 226305.5625, 905222.25, 10973.001525878906, 2809088.390625, 11236353.5625, 44945414.25, 3.9257757201288657e-13
66, 0, 56576, 2809088, 2809088, 221.0, 884.0, 3536.0, 10973.0, 43892.0, 175568.0, 42.86328125, 10973.0, 43892.0, 175568.0, 3.936370700553272e-39
67, 221, 10973, 10973, 10973, 42.86328125, 171.453125, 685.8125, 42.86328125, 171.453125, 685.8125, 0.1674346923828125, 42.86328125, 171.453125, 685.8125, 1.5376448049036218e-41
68, 42, 42, 42, 42, 0.1640625, 0.65625, 2.625, 0.1640625, 0.65625, 2.625, 0.000640869140625, 0.1640625, 0.65625, 2.625, 5.885453550164232e-44
69, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
70, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0
71, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0
72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
