offset,8bit,short,24bit,32bit, fixed_8.8, fixed_10.6, fixed_12.4, fixed_16.8, fixed_18.6, fixed_20.4, fixed_16.16,fixed_24.8,fixed_26.6,fixed_28.4, float32
17, 133, 133, 133, 4026531973, 0.51953125, 2.078125, 8.3125, 0.51953125, 2.078125, 8.3125, 61440.002029418945, 15728640.51953125, 62914562.078125, 251658248.3125, -1.5845883732749756e+29
18, 0, 0, 15728640, 401604608, 0.0, 0.0, 0.0, 61440.0, 245760.0, 983040.0, 6128.0, 1568768.0, 6275072.0, 25100288.0, 1.5509636485369269e-24
19, 0, 61440, 1568768, 35123200, 240.0, 960.0, 3840.0, 6128.0, 24512.0, 98048.0, 535.9375, 137200.0, 548800.0, 2195200.0, 1.1162604558003832e-37
20, 240, 6128, 137200, 137200, 23.9375, 95.75, 383.0, 535.9375, 2143.75, 8575.0, 2.093505859375, 535.9375, 2143.75, 8575.0, 1.922581493053649e-40
21, 23, 535, 535, 535, 2.08984375, 8.359375, 33.4375, 2.08984375, 8.359375, 33.4375, 0.0081634521484375, 2.08984375, 8.359375, 33.4375, 7.496946784137771e-43
22, 2, 2, 2, 1342177282, 0.0078125, 0.03125, 0.125, 0.0078125, 0.03125, 0.125, 20480.000030517578, 5242880.0078125, 20971520.03125, 83886080.125, 8589936640.0
23, 0, 0, 5242880, 5242880, 0.0, 0.0, 0.0, 20480.0, 81920.0, 327680.0, 80.0, 20480.0, 81920.0, 327680.0, 7.346839692639297e-39
24, 0, 20480, 20480, 20480, 80.0, 320.0, 1280.0, 80.0, 320.0, 1280.0, 0.3125, 80.0, 320.0, 1280.0, 2.8698592549372254e-41
25, 80, 80, 80, 80, 0.3125, 1.25, 5.0, 0.3125, 1.25, 5.0, 0.001220703125, 0.3125, 1.25, 5.0, 1.1210387714598537e-43
26, 0, 0, 0, 1342177280, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20480.0, 5242880.0, 20971520.0, 83886080.0, 8589934592.0
27, 0, 0, 5242880, 5242880, 0.0, 0.0, 0.0, 20480.0, 81920.0, 327680.0, 80.0, 20480.0, 81920.0, 327680.0, 7.346839692639297e-39
28, 0, 20480, 20480, 20480, 80.0, 320.0, 1280.0, 80.0, 320.0, 1280.0, 0.3125, 80.0, 320.0, 1280.0, 2.8698592549372254e-41
29, 80, 80, 80, 503316560, 0.3125, 1.25, 5.0, 0.3125, 1.25, 5.0, 7680.001220703125, 1966080.3125, 7864321.25, 31457285.0, 6.776328201519758e-21
30, 0, 0, 1966080, 52297728, 0.0, 0.0, 0.0, 7680.0, 30720.0, 122880.0, 798.0, 204288.0, 817152.0, 3268608.0, 4.643202685748036e-37
31, 0, 7680, 204288, 84090368, 30.0, 120.0, 480.0, 798.0, 3192.0, 12768.0, 1283.1171875, 328478.0, 1313912.0, 5255648.0, 6.165100528078266e-36
32, 30, 798, 328478, 328478, 3.1171875, 12.46875, 49.875, 1283.1171875, 5132.46875, 20529.875, 5.012176513671875, 1283.1171875, 5132.46875, 20529.875, 4.602957169644873e-40
33, 3, 1283, 1283, 167773443, 5.01171875, 20.046875, 80.1875, 5.01171875, 20.046875, 80.1875, 2560.019577026367, 655365.01171875, 2621460.046875, 10485840.1875, 6.16391842157172e-33
34, 5, 5, 655365, 655365, 0.01953125, 0.078125, 0.3125, 2560.01953125, 10240.078125, 40960.3125, 10.000076293945312, 2560.01953125, 10240.078125, 40960.3125, 9.183619680722337e-40
35, 0, 2560, 2560, 2560, 10.0, 40.0, 160.0, 10.0, 40.0, 160.0, 0.0390625, 10.0, 40.0, 160.0, 3.587324068671532e-42
36, 10, 10, 10, 10, 0.0390625, 0.15625, 0.625, 0.0390625, 0.15625, 0.625, 0.000152587890625, 0.0390625, 0.15625, 0.625, 1.401298464324817e-44
37, 0, 0, 0, 2348810240, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35840.0, 9175040.0, 36700160.0, 146800640.0, -9.860761315262648e-32
38, 0, 0, 9175040, 9175040, 0.0, 0.0, 0.0, 35840.0, 143360.0, 573440.0, 140.0, 35840.0, 143360.0, 573440.0, 1.285696946211877e-38
39, 0, 35840, 35840, 35840, 140.0, 560.0, 2240.0, 140.0, 560.0, 2240.0, 0.546875, 140.0, 560.0, 2240.0, 5.022253696140144e-41
40, 140, 140, 140, 167772300, 0.546875, 2.1875, 8.75, 0.546875, 2.1875, 8.75, 2560.0021362304688, 655360.546875, 2621442.1875, 10485768.75, 6.163078677794852e-33
41, 0, 0, 655360, 839516160, 0.0, 0.0, 0.0, 2560.0, 10240.0, 40960.0, 12810.0, 3279360.0, 13117440.0, 52469760.0, 8.032657206058502e-09
42, 0, 2560, 3279360, 87165440, 10.0, 40.0, 160.0, 12810.0, 51240.0, 204960.0, 1330.0390625, 340490.0, 1361960.0, 5447840.0, 8.371356487777847e-36
43, 10, 12810, 340490, 340490, 50.0390625, 200.15625, 800.625, 1330.0390625, 5320.15625, 21280.625, 5.195465087890625, 1330.0390625, 5320.15625, 21280.625, 4.77128114117957e-40
44, 50, 1330, 1330, 838862130, 5.1953125, 20.78125, 83.125, 5.1953125, 20.78125, 83.125, 12800.020294189453, 3276805.1953125, 13107220.78125, 52428883.125, 7.45176187422203e-09
45, 5, 5, 3276805, 3276805, 0.01953125, 0.078125, 0.3125, 12800.01953125, 51200.078125, 204800.3125, 50.00007629394531, 12800.01953125, 51200.078125, 204800.3125, 4.591781814391882e-39
46, 0, 12800, 12800, 12800, 50.0, 200.0, 800.0, 50.0, 200.0, 800.0, 0.1953125, 50.0, 200.0, 800.0, 1.7936620343357659e-41
47, 50, 50, 50, 50, 0.1953125, 0.78125, 3.125, 0.1953125, 0.78125, 3.125, 0.000762939453125, 0.1953125, 0.78125, 3.125, 7.006492321624085e-44
48, 0, 0, 0, 16777216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 256.0, 65536.0, 262144.0, 1048576.0, 2.350988701644575e-38
49, 0, 0, 65536, 65536, 0.0, 0.0, 0.0, 256.0, 1024.0, 4096.0, 1.0, 256.0, 1024.0, 4096.0, 9.183549615799121e-41
50, 0, 256, 256, 256, 1.0, 4.0, 16.0, 1.0, 4.0, 16.0, 0.00390625, 1.0, 4.0, 16.0, 3.587324068671532e-43
51, 1, 1, 1, 1, 0.00390625, 0.015625, 0.0625, 0.00390625, 0.015625, 0.0625, 1.52587890625e-05, 0.00390625, 0.015625, 0.0625, 1.401298464324817e-45
52, 0, 0, 0, 754974720, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11520.0, 2949120.0, 11796480.0, 47185920.0, 7.275957614183426e-12
53, 0, 0, 2949120, 2949120, 0.0, 0.0, 0.0, 11520.0, 46080.0, 184320.0, 45.0, 11520.0, 46080.0, 184320.0, 4.1325973271096045e-39
54, 0, 11520, 11520, 11520, 45.0, 180.0, 720.0, 45.0, 180.0, 720.0, 0.17578125, 45.0, 180.0, 720.0, 1.6142958309021893e-41
55, 45, 45, 45, 503316525, 0.17578125, 0.703125, 2.8125, 0.17578125, 0.703125, 2.8125, 7680.000686645508, 1966080.17578125, 7864320.703125, 31457282.8125, 6.776299928744915e-21
56, 0, 0, 1966080, 337510400, 0.0, 0.0, 0.0, 7680.0, 30720.0, 122880.0, 5150.0, 1318400.0, 5273600.0, 21094400.0, 7.976961473594871e-27
57, 0, 7680, 1318400, 68427264, 30.0, 120.0, 480.0, 5150.0, 20600.0, 82400.0, 1044.1171875, 267294.0, 1069176.0, 4276704.0, 1.7411091716593554e-36
58, 30, 5150, 267294, 2869171230, 20.1171875, 80.46875, 321.875, 1044.1171875, 4176.46875, 16705.875, 43780.07858276367, 11207700.1171875, 44830800.46875, 179323201.875, -4.692373876610811e-13
59, 20, 1044, 11207700, 11207700, 4.078125, 16.3125, 65.25, 43780.078125, 175120.3125, 700481.25, 171.01593017578125, 43780.078125, 175120.3125, 700481.25, 1.5705332798613252e-38
60, 4, 43780, 43780, 838904580, 171.015625, 684.0625, 2736.25, 171.015625, 684.0625, 2736.25, 12800.668029785156, 3276971.015625, 13107884.0625, 52431536.25, 7.4894650481383e-09
61, 171, 171, 3276971, 3276971, 0.66796875, 2.671875, 10.6875, 12800.66796875, 51202.671875, 204810.6875, 50.00260925292969, 12800.66796875, 51202.671875, 204810.6875, 4.59201442993696e-39
62, 0, 12800, 12800, 1677734400, 50.0, 200.0, 800.0, 50.0, 200.0, 800.0, 25600.1953125, 6553650.0, 26214600.0, 104858400.0, 9.459144484546876e+21
63, 50, 50, 6553650, 6553650, 0.1953125, 0.78125, 3.125, 25600.1953125, 102400.78125, 409603.125, 100.00076293945312, 25600.1953125, 102400.78125, 409603.125, 9.183619680722337e-39
64, 0, 25600, 25600, 3707790336, 100.0, 400.0, 1600.0, 100.0, 400.0, 1600.0, 56576.390625, 14483556.0, 57934224.0, 231736896.0, -5.782199709078651e+17
65, 100, 100, 14483556, 719126628, 0.390625, 1.5625, 6.25, 56576.390625, 226305.5625, 905222.25, 10973.001525878906, 2809088.390625, 11236353.5625, 44945414.25, 3.9257757201288657e-13
66, 0, 56576, 2809088, 2809088, 221.0, 884.0, 3536.0, 10973.0, 43892.0, 175568.0, 42.86328125, 10973.0, 43892.0, 175568.0, 3.936370700553272e-39
67, 221, 10973, 10973, 10973, 42.86328125, 171.453125, 685.8125, 42.86328125, 171.453125, 685.8125, 0.1674346923828125, 42.86328125, 171.453125, 685.8125, 1.5376448049036218e-41
68, 42, 42, 42, 42, 0.1640625, 0.65625, 2.625, 0.1640625, 0.65625, 2.625, 0.000640869140625, 0.1640625, 0.65625, 2.625, 5.885453550164232e-44
69, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
70, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0
71, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0
72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
