offset,8bit,short,24bit,32bit, fixed_8.8, fixed_10.6, fixed_12.4, fixed_16.8, fixed_18.6, fixed_20.4, fixed_16.16,fixed_24.8,fixed_26.6,fixed_28.4, float32
18, 0, 0, 0, 2097152000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32000.0, 8192000.0, 32768000.0, 131072000.0, 1.0633823966279327e+37
19, 0, 0, 8192000, 8192000, 0.0, 0.0, 0.0, 32000.0, 128000.0, 512000.0, 125.0, 32000.0, 128000.0, 512000.0, 1.1479437019748901e-38
20, 0, 32000, 32000, 32000, 125.0, 500.0, 2000.0, 125.0, 500.0, 2000.0, 0.48828125, 125.0, 500.0, 2000.0, 4.4841550858394146e-41
21, 125, 125, 125, 125, 0.48828125, 1.953125, 7.8125, 0.48828125, 1.953125, 7.8125, 0.0019073486328125, 0.48828125, 1.953125, 7.8125, 1.7516230804060213e-43
22, 0, 0, 0, 469762048, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7168.0, 1835008.0, 7340032.0, 29360128.0, 4.235164736271502e-22
23, 0, 0, 1835008, 35389440, 0.0, 0.0, 0.0, 7168.0, 28672.0, 114688.0, 540.0, 138240.0, 552960.0, 2211840.0, 1.1461069920517303e-37
24, 0, 7168, 138240, 138240, 28.0, 112.0, 448.0, 540.0, 2160.0, 8640.0, 2.109375, 540.0, 2160.0, 8640.0, 1.937154997082627e-40
25, 28, 540, 540, 540, 2.109375, 8.4375, 33.75, 2.109375, 8.4375, 33.75, 0.00823974609375, 2.109375, 8.4375, 33.75, 7.567011707354012e-43
26, 2, 2, 2, 234881026, 0.0078125, 0.03125, 0.125, 0.0078125, 0.03125, 0.125, 3584.000030517578, 917504.0078125, 3670016.03125, 14680064.125, 1.577722186600216e-30
27, 0, 0, 917504, 17694720, 0.0, 0.0, 0.0, 3584.0, 14336.0, 57344.0, 270.0, 69120.0, 276480.0, 1105920.0, 2.6081280908869504e-38
28, 0, 3584, 69120, 69120, 14.0, 56.0, 224.0, 270.0, 1080.0, 4320.0, 1.0546875, 270.0, 1080.0, 4320.0, 9.685774985413136e-41
29, 14, 270, 270, 503316750, 1.0546875, 4.21875, 16.875, 1.0546875, 4.21875, 16.875, 7680.004119873047, 1966081.0546875, 7864324.21875, 31457296.875, 6.776481682297478e-21
30, 1, 1, 1966081, 52297729, 0.00390625, 0.015625, 0.0625, 7680.00390625, 30720.015625, 122880.0625, 798.0000152587891, 204288.00390625, 817152.015625, 3268608.0625, 4.643203134163544e-37
31, 0, 7680, 204288, 84090368, 30.0, 120.0, 480.0, 798.0, 3192.0, 12768.0, 1283.1171875, 328478.0, 1313912.0, 5255648.0, 6.165100528078266e-36
32, 30, 798, 328478, 328478, 3.1171875, 12.46875, 49.875, 1283.1171875, 5132.46875, 20529.875, 5.012176513671875, 1283.1171875, 5132.46875, 20529.875, 4.602957169644873e-40
33, 3, 1283, 1283, 167773443, 5.01171875, 20.046875, 80.1875, 5.01171875, 20.046875, 80.1875, 2560.019577026367, 655365.01171875, 2621460.046875, 10485840.1875, 6.16391842157172e-33
34, 5, 5, 655365, 655365, 0.01953125, 0.078125, 0.3125, 2560.01953125, 10240.078125, 40960.3125, 10.000076293945312, 2560.01953125, 10240.078125, 40960.3125, 9.183619680722337e-40
35, 0, 2560, 2560, 2560, 10.0, 40.0, 160.0, 10.0, 40.0, 160.0, 0.0390625, 10.0, 40.0, 160.0, 3.587324068671532e-42
36, 10, 10, 10, 10, 0.0390625, 0.15625, 0.625, 0.0390625, 0.15625, 0.625, 0.000152587890625, 0.0390625, 0.15625, 0.625, 1.401298464324817e-44
37, 0, 0, 0, 3355443200, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 51200.0, 13107200.0, 52428800.0, 209715200.0, -131072.0
38, 0, 0, 13107200, 13107200, 0.0, 0.0, 0.0, 51200.0, 204800.0, 819200.0, 200.0, 51200.0, 204800.0, 819200.0, 1.8367099231598242e-38
39, 0, 51200, 51200, 51200, 200.0, 800.0, 3200.0, 200.0, 800.0, 3200.0, 0.78125, 200.0, 800.0, 3200.0, 7.174648137343063e-41
40, 200, 200, 200, 167772360, 0.78125, 3.125, 12.5, 0.78125, 3.125, 12.5, 2560.0030517578125, 655360.78125, 2621443.125, 10485772.5, 6.163122758833008e-33
41, 0, 0, 655360, 722075648, 0.0, 0.0, 0.0, 2560.0, 10240.0, 40960.0, 11018.0, 2820608.0, 11282432.0, 45129728.0, 4.902744876744691e-13
42, 0, 2560, 2820608, 86706688, 10.0, 40.0, 160.0, 11018.0, 44072.0, 176288.0, 1323.0390625, 338698.0, 1354792.0, 5419168.0, 8.042218069547606e-36
43, 10, 11018, 338698, 338698, 43.0390625, 172.15625, 688.625, 1323.0390625, 5292.15625, 21168.625, 5.168121337890625, 1323.0390625, 5292.15625, 21168.625, 4.746169872698869e-40
44, 43, 1323, 1323, 838862123, 5.16796875, 20.671875, 82.6875, 5.16796875, 20.671875, 82.6875, 12800.02018737793, 3276805.16796875, 13107220.671875, 52428882.6875, 7.451755656973091e-09
45, 5, 5, 3276805, 3276805, 0.01953125, 0.078125, 0.3125, 12800.01953125, 51200.078125, 204800.3125, 50.00007629394531, 12800.01953125, 51200.078125, 204800.3125, 4.591781814391882e-39
46, 0, 12800, 12800, 12800, 50.0, 200.0, 800.0, 50.0, 200.0, 800.0, 0.1953125, 50.0, 200.0, 800.0, 1.7936620343357659e-41
47, 50, 50, 50, 419430450, 0.1953125, 0.78125, 3.125, 0.1953125, 0.78125, 3.125, 6400.000762939453, 1638400.1953125, 6553600.78125, 26214403.125, 6.617484343469482e-24
48, 0, 0, 1638400, 1638400, 0.0, 0.0, 0.0, 6400.0, 25600.0, 102400.0, 25.0, 6400.0, 25600.0, 102400.0, 2.2958874039497803e-39
49, 0, 6400, 6400, 6400, 25.0, 100.0, 400.0, 25.0, 100.0, 400.0, 0.09765625, 25.0, 100.0, 400.0, 8.968310171678829e-42
50, 25, 25, 25, 25, 0.09765625, 0.390625, 1.5625, 0.09765625, 0.390625, 1.5625, 0.0003814697265625, 0.09765625, 0.390625, 1.5625, 3.5032461608120427e-44
51, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
52, 0, 0, 0, 83886080, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1280.0, 327680.0, 1310720.0, 5242880.0, 6.018531076210112e-36
53, 0, 0, 327680, 327680, 0.0, 0.0, 0.0, 1280.0, 5120.0, 20480.0, 5.0, 1280.0, 5120.0, 20480.0, 4.5917748078995606e-40
54, 0, 1280, 1280, 1280, 5.0, 20.0, 80.0, 5.0, 20.0, 80.0, 0.01953125, 5.0, 20.0, 80.0, 1.793662034335766e-42
55, 5, 5, 5, 503316485, 0.01953125, 0.078125, 0.3125, 0.01953125, 0.078125, 0.3125, 7680.000076293945, 1966080.01953125, 7864320.078125, 31457280.3125, 6.776267617002237e-21
56, 0, 0, 1966080, 169738240, 0.0, 0.0, 0.0, 7680.0, 30720.0, 122880.0, 2590.0, 663040.0, 2652160.0, 10608640.0, 7.607423280329582e-33
57, 0, 7680, 663040, 151657984, 30.0, 120.0, 480.0, 2590.0, 10360.0, 41440.0, 2314.1171875, 592414.0, 2369656.0, 9478624.0, 1.6625251702549777e-33
58, 30, 2590, 592414, 1812531742, 10.1171875, 40.46875, 161.875, 2314.1171875, 9256.46875, 37025.875, 27657.039520263672, 7080202.1171875, 28320808.46875, 113283233.875, 6.626824574174204e+26
59, 10, 2314, 7080202, 40634634, 9.0390625, 36.15625, 144.625, 27657.0390625, 110628.15625, 442512.625, 620.0353088378906, 158729.0390625, 634916.15625, 2539664.625, 1.7341135758345899e-37
60, 9, 27657, 158729, 1174563849, 108.03515625, 432.140625, 1728.5625, 620.03515625, 2480.140625, 9920.5625, 17922.4220123291, 4588140.03515625, 18352560.140625, 73410240.5625, 8347.0087890625
61, 108, 620, 4588140, 4588140, 2.421875, 9.6875, 38.75, 17922.421875, 71689.6875, 286758.75, 70.00946044921875, 17922.421875, 71689.6875, 286758.75, 6.429353536107266e-39
62, 2, 17922, 17922, 3187688962, 70.0078125, 280.03125, 1120.125, 70.0078125, 280.03125, 1120.125, 48640.27346801758, 12451910.0078125, 49807640.03125, 199230560.125, -0.12526705861091614
63, 70, 70, 12451910, 12451910, 0.2734375, 1.09375, 4.375, 48640.2734375, 194561.09375, 778244.375, 190.00106811523438, 48640.2734375, 194561.09375, 778244.375, 1.7448842360910833e-38
64, 0, 48640, 48640, 3707813376, 190.0, 760.0, 3040.0, 190.0, 760.0, 3040.0, 56576.7421875, 14483646.0, 57934584.0, 231738336.0, -5.798032676518625e+17
65, 190, 190, 14483646, 719126718, 0.7421875, 2.96875, 11.875, 56576.7421875, 226306.96875, 905227.875, 10973.002899169922, 2809088.7421875, 11236354.96875, 44945419.875, 3.9258001146777466e-13
66, 0, 56576, 2809088, 2809088, 221.0, 884.0, 3536.0, 10973.0, 43892.0, 175568.0, 42.86328125, 10973.0, 43892.0, 175568.0, 3.936370700553272e-39
67, 221, 10973, 10973, 10973, 42.86328125, 171.453125, 685.8125, 42.86328125, 171.453125, 685.8125, 0.1674346923828125, 42.86328125, 171.453125, 685.8125, 1.5376448049036218e-41
68, 42, 42, 42, 67108906, 0.1640625, 0.65625, 2.625, 0.1640625, 0.65625, 2.625, 1024.0006408691406, 262144.1640625, 1048576.65625, 4194306.625, 1.5046403024330722e-36
69, 0, 0, 262144, 33816576, 0.0, 0.0, 0.0, 1024.0, 4096.0, 16384.0, 516.0, 132096.0, 528384.0, 2113536.0, 9.697828394283872e-38
70, 0, 1024, 132096, 0, 4.0, 16.0, 64.0, 516.0, 2064.0, 8256.0, 0, 0, 0, 0, 0
71, 4, 516, 0, 0, 2.015625, 8.0625, 32.25, 0, 0, 0, 0, 0, 0, 0, 0
72, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
