offset,8bit,short,24bit,32bit, fixed_8.8, fixed_10.6, fixed_12.4, fixed_16.8, fixed_18.6, fixed_20.4, fixed_16.16,fixed_24.8,fixed_26.6,fixed_28.4, float32
44, 50, 12850, 12850, 1342190130, 50.1953125, 200.78125, 803.125, 50.1953125, 200.78125, 803.125, 20480.196075439453, 5242930.1953125, 20971720.78125, 83886883.125, 8603092992.0
45, 50, 50, 5242930, 5242930, 0.1953125, 0.78125, 3.125, 20480.1953125, 81920.78125, 327683.125, 80.00076293945312, 20480.1953125, 81920.78125, 327683.125, 7.346909757562513e-39
46, 0, 20480, 20480, 20480, 80.0, 320.0, 1280.0, 80.0, 320.0, 1280.0, 0.3125, 80.0, 320.0, 1280.0, 2.8698592549372254e-41
47, 80, 80, 80, 637534288, 0.3125, 1.25, 5.0, 0.3125, 1.25, 5.0, 9728.001220703125, 2490368.3125, 9961473.25, 39845893.0, 4.440934450147989e-16
48, 0, 0, 2490368, 2490368, 0.0, 0.0, 0.0, 9728.0, 38912.0, 155648.0, 38.0, 9728.0, 38912.0, 155648.0, 3.489748854003666e-39
49, 0, 9728, 9728, 9728, 38.0, 152.0, 608.0, 38.0, 152.0, 608.0, 0.1484375, 38.0, 152.0, 608.0, 1.363183146095182e-41
50, 38, 38, 38, 38, 0.1484375, 0.59375, 2.375, 0.1484375, 0.59375, 2.375, 0.000579833984375, 0.1484375, 0.59375, 2.375, 5.324934164434305e-44
51, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
52, 0, 0, 0, 83886080, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1280.0, 327680.0, 1310720.0, 5242880.0, 6.018531076210112e-36
53, 0, 0, 327680, 327680, 0.0, 0.0, 0.0, 1280.0, 5120.0, 20480.0, 5.0, 1280.0, 5120.0, 20480.0, 4.5917748078995606e-40
54, 0, 1280, 1280, 1280, 5.0, 20.0, 80.0, 5.0, 20.0, 80.0, 0.01953125, 5.0, 20.0, 80.0, 1.793662034335766e-42
55, 5, 5, 5, 503316485, 0.01953125, 0.078125, 0.3125, 0.01953125, 0.078125, 0.3125, 7680.000076293945, 1966080.01953125, 7864320.078125, 31457280.3125, 6.776267617002237e-21
56, 0, 0, 1966080, 169738240, 0.0, 0.0, 0.0, 7680.0, 30720.0, 122880.0, 2590.0, 663040.0, 2652160.0, 10608640.0, 7.607423280329582e-33
57, 0, 7680, 663040, 151657984, 30.0, 120.0, 480.0, 2590.0, 10360.0, 41440.0, 2314.1171875, 592414.0, 2369656.0, 9478624.0, 1.6625251702549777e-33
58, 30, 2590, 592414, 2047412766, 10.1171875, 40.46875, 161.875, 2314.1171875, 9256.46875, 37025.875, 31241.039520263672, 7997706.1171875, 31990824.46875, 127963297.875, 1.7788746764004583e+35
59, 10, 2314, 7997706, 41552138, 9.0390625, 36.15625, 144.625, 31241.0390625, 124964.15625, 499856.625, 634.0353088378906, 162313.0390625, 649252.15625, 2597008.625, 1.83696933153154e-37
60, 9, 31241, 162313, 1174567433, 122.03515625, 488.140625, 1952.5625, 634.03515625, 2536.140625, 10144.5625, 17922.4766998291, 4588154.03515625, 18352616.140625, 73410464.5625, 8350.5087890625
61, 122, 634, 4588154, 4588154, 2.4765625, 9.90625, 39.625, 17922.4765625, 71689.90625, 286759.625, 70.00967407226562, 17922.4765625, 71689.90625, 286759.625, 6.429373154285767e-39
62, 2, 17922, 17922, 3187688962, 70.0078125, 280.03125, 1120.125, 70.0078125, 280.03125, 1120.125, 48640.27346801758, 12451910.0078125, 49807640.03125, 199230560.125, -0.12526705861091614
63, 70, 70, 12451910, 12451910, 0.2734375, 1.09375, 4.375, 48640.2734375, 194561.09375, 778244.375, 190.00106811523438, 48640.2734375, 194561.09375, 778244.375, 1.7448842360910833e-38
64, 0, 48640, 48640, 3707813376, 190.0, 760.0, 3040.0, 190.0, 760.0, 3040.0, 56576.7421875, 14483646.0, 57934584.0, 231738336.0, -5.798032676518625e+17
65, 190, 190, 14483646, 719126718, 0.7421875, 2.96875, 11.875, 56576.7421875, 226306.96875, 905227.875, 10973.002899169922, 2809088.7421875, 11236354.96875, 44945419.875, 3.9258001146777466e-13
66, 0, 56576, 2809088, 2809088, 221.0, 884.0, 3536.0, 10973.0, 43892.0, 175568.0, 42.86328125, 10973.0, 43892.0, 175568.0, 3.936370700553272e-39
67, 221, 10973, 10973, 10973, 42.86328125, 171.453125, 685.8125, 42.86328125, 171.453125, 685.8125, 0.1674346923828125, 42.86328125, 171.453125, 685.8125, 1.5376448049036218e-41
68, 42, 42, 42, 67108906, 0.1640625, 0.65625, 2.625, 0.1640625, 0.65625, 2.625, 1024.0006408691406, 262144.1640625, 1048576.65625, 4194306.625, 1.5046403024330722e-36
69, 0, 0, 262144, 33816576, 0.0, 0.0, 0.0, 1024.0, 4096.0, 16384.0, 516.0, 132096.0, 528384.0, 2113536.0, 9.697828394283872e-38
70, 0, 1024, 132096, 0, 4.0, 16.0, 64.0, 516.0, 2064.0, 8256.0, 0, 0, 0, 0, 0
71, 4, 516, 0, 0, 2.015625, 8.0625, 32.25, 0, 0, 0, 0, 0, 0, 0, 0
72, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
