offset,8bit,short,24bit,32bit, fixed_8.8, fixed_10.6, fixed_12.4, fixed_16.8, fixed_18.6, fixed_20.4, fixed_16.16,fixed_24.8,fixed_26.6,fixed_28.4, float32
18, 0, 0, 1048576, 2752512000, 0.0, 0.0, 0.0, 4096.0, 16384.0, 65536.0, 42000.0, 10752000.0, 43008000.0, 172032000.0, -3.122502256758253e-17
19, 0, 4096, 10752000, 10752000, 16.0, 64.0, 256.0, 42000.0, 168000.0, 672000.0, 164.0625, 42000.0, 168000.0, 672000.0, 1.5066761088420433e-38
20, 16, 42000, 42000, 42000, 164.0625, 656.25, 2625.0, 164.0625, 656.25, 2625.0, 0.640869140625, 164.0625, 656.25, 2625.0, 5.885453550164232e-41
21, 164, 164, 164, 164, 0.640625, 2.5625, 10.25, 0.640625, 2.5625, 10.25, 0.00250244140625, 0.640625, 2.5625, 10.25, 2.2981294814927e-43
22, 0, 0, 0, 1140850688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17408.0, 4456448.0, 17825792.0, 71303168.0, 512.0
23, 0, 0, 4456448, 38010880, 0.0, 0.0, 0.0, 17408.0, 69632.0, 278528.0, 580.0, 148480.0, 593920.0, 2375680.0, 1.4399805797573022e-37
24, 0, 17408, 148480, 148480, 68.0, 272.0, 1088.0, 580.0, 2320.0, 9280.0, 2.265625, 580.0, 2320.0, 9280.0, 2.0806479598294884e-40
25, 68, 580, 580, 580, 2.265625, 9.0625, 36.25, 2.265625, 9.0625, 36.25, 0.00885009765625, 2.265625, 9.0625, 36.25, 8.127531093083939e-43
26, 2, 2, 2, 570425346, 0.0078125, 0.03125, 0.125, 0.0078125, 0.03125, 0.125, 8704.000030517578, 2228224.0078125, 8912896.03125, 35651584.125, 1.7347238895671134e-18
27, 0, 0, 2228224, 19005440, 0.0, 0.0, 0.0, 8704.0, 34816.0, 139264.0, 290.0, 74240.0, 296960.0, 1187840.0, 2.975470075518915e-38
28, 0, 8704, 74240, 74240, 34.0, 136.0, 544.0, 290.0, 1160.0, 4640.0, 1.1328125, 290.0, 1160.0, 4640.0, 1.0403239799147442e-40
29, 34, 290, 290, 671088930, 1.1328125, 4.53125, 18.125, 1.1328125, 4.53125, 18.125, 10240.004425048828, 2621441.1328125, 10485764.53125, 41943058.125, 7.105672997155706e-15
30, 1, 1, 2621441, 52953089, 0.00390625, 0.015625, 0.0625, 10240.00390625, 40960.015625, 163840.0625, 808.0000152587891, 206848.00390625, 827392.015625, 3309568.0625, 4.937076721869116e-37
31, 0, 10240, 206848, 84092928, 40.0, 160.0, 640.0, 808.0, 3232.0, 12928.0, 1283.15625, 328488.0, 1313952.0, 5255808.0, 6.166937238001426e-36
32, 40, 808, 328488, 328488, 3.15625, 12.625, 50.5, 1283.15625, 5132.625, 20530.5, 5.0123291015625, 1283.15625, 5132.625, 20530.5, 4.603097299491305e-40
33, 3, 1283, 1283, 167773443, 5.01171875, 20.046875, 80.1875, 5.01171875, 20.046875, 80.1875, 2560.019577026367, 655365.01171875, 2621460.046875, 10485840.1875, 6.16391842157172e-33
34, 5, 5, 655365, 655365, 0.01953125, 0.078125, 0.3125, 2560.01953125, 10240.078125, 40960.3125, 10.000076293945312, 2560.01953125, 10240.078125, 40960.3125, 9.183619680722337e-40
35, 0, 2560, 2560, 2560, 10.0, 40.0, 160.0, 10.0, 40.0, 160.0, 0.0390625, 10.0, 40.0, 160.0, 3.587324068671532e-42
36, 10, 10, 10, 10, 0.0390625, 0.15625, 0.625, 0.0390625, 0.15625, 0.625, 0.000152587890625, 0.0390625, 0.15625, 0.625, 1.401298464324817e-44
37, 0, 0, 0, 3355443200, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 51200.0, 13107200.0, 52428800.0, 209715200.0, -131072.0
38, 0, 0, 13107200, 13107200, 0.0, 0.0, 0.0, 51200.0, 204800.0, 819200.0, 200.0, 51200.0, 204800.0, 819200.0, 1.8367099231598242e-38
39, 0, 51200, 51200, 51200, 200.0, 800.0, 3200.0, 200.0, 800.0, 3200.0, 0.78125, 200.0, 800.0, 3200.0, 7.174648137343063e-41
40, 200, 200, 200, 1006633160, 0.78125, 3.125, 12.5, 0.78125, 3.125, 12.5, 15360.003051757812, 3932160.78125, 15728643.125, 62914572.5, 0.007812686264514923
41, 0, 0, 3932160, 423362560, 0.0, 0.0, 0.0, 15360.0, 61440.0, 245760.0, 6460.0, 1653760.0, 6615040.0, 26460160.0, 9.719372197498075e-24
42, 0, 15360, 1653760, 85539840, 60.0, 240.0, 960.0, 6460.0, 25840.0, 103360.0, 1305.234375, 334140.0, 1336560.0, 5346240.0, 7.205045686571358e-36
43, 60, 6460, 334140, 334140, 25.234375, 100.9375, 403.75, 1305.234375, 5220.9375, 20883.75, 5.09857177734375, 1305.234375, 5220.9375, 20883.75, 4.682298688694944e-40
44, 25, 1305, 1305, 1174406425, 5.09765625, 20.390625, 81.5625, 5.09765625, 20.390625, 81.5625, 17920.019912719727, 4587525.09765625, 18350100.390625, 73400401.5625, 8193.2744140625
45, 5, 5, 4587525, 4587525, 0.01953125, 0.078125, 0.3125, 17920.01953125, 71680.078125, 286720.3125, 70.00007629394531, 17920.01953125, 71680.078125, 286720.3125, 6.428491737551706e-39
46, 0, 17920, 17920, 17920, 70.0, 280.0, 1120.0, 70.0, 280.0, 1120.0, 0.2734375, 70.0, 280.0, 1120.0, 2.511126848070072e-41
47, 70, 70, 70, 251658310, 0.2734375, 1.09375, 4.375, 0.2734375, 1.09375, 4.375, 3840.0010681152344, 983040.2734375, 3932161.09375, 15728644.375, 6.310939903915011e-30
48, 0, 0, 983040, 983040, 0.0, 0.0, 0.0, 3840.0, 15360.0, 61440.0, 15.0, 3840.0, 15360.0, 61440.0, 1.3775324423698682e-39
49, 0, 3840, 3840, 3840, 15.0, 60.0, 240.0, 15.0, 60.0, 240.0, 0.05859375, 15.0, 60.0, 240.0, 5.3809861030072976e-42
50, 15, 15, 15, 15, 0.05859375, 0.234375, 0.9375, 0.05859375, 0.234375, 0.9375, 0.0002288818359375, 0.05859375, 0.234375, 0.9375, 2.1019476964872256e-44
51, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
52, 0, 0, 0, 117440512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1792.0, 458752.0, 1835008.0, 7340032.0, 9.62964972193618e-35
53, 0, 0, 458752, 458752, 0.0, 0.0, 0.0, 1792.0, 7168.0, 28672.0, 7.0, 1792.0, 7168.0, 28672.0, 6.428484731059385e-40
54, 0, 1792, 1792, 1792, 7.0, 28.0, 112.0, 7.0, 28.0, 112.0, 0.02734375, 7.0, 28.0, 112.0, 2.5111268480700722e-42
55, 7, 7, 7, 671088647, 0.02734375, 0.109375, 0.4375, 0.02734375, 0.109375, 0.4375, 10240.000106811523, 2621440.02734375, 10485760.109375, 41943040.4375, 7.105433286831633e-15
56, 0, 0, 2621440, 170393600, 0.0, 0.0, 0.0, 10240.0, 40960.0, 163840.0, 2600.0, 665600.0, 2662400.0, 10649600.0, 8.08890576642639e-33
57, 0, 10240, 665600, 151660544, 40.0, 160.0, 640.0, 2600.0, 10400.0, 41600.0, 2314.15625, 592424.0, 2369696.0, 9478784.0, 1.6629953679953066e-33
58, 40, 2600, 592424, 3490253352, 10.15625, 40.625, 162.5, 2314.15625, 9256.625, 37026.5, 53257.03967285156, 13633802.15625, 54535208.625, 218140834.5, -9196576768.0
59, 10, 2314, 13633802, 47188234, 9.0390625, 36.15625, 144.625, 53257.0390625, 213028.15625, 852112.625, 720.0353088378906, 184329.0390625, 737316.15625, 2949264.625, 3.056804128881379e-37
60, 9, 53257, 184329, 1174589449, 208.03515625, 832.140625, 3328.5625, 720.03515625, 2880.140625, 11520.5625, 17922.8126373291, 4588240.03515625, 18352960.140625, 73411840.5625, 8372.0087890625
61, 208, 720, 4588240, 4588240, 2.8125, 11.25, 45.0, 17922.8125, 71691.25, 286765.0, 70.010986328125, 17922.8125, 71691.25, 286765.0, 6.429493665953699e-39
62, 2, 17922, 17922, 3187688962, 70.0078125, 280.03125, 1120.125, 70.0078125, 280.03125, 1120.125, 48640.27346801758, 12451910.0078125, 49807640.03125, 199230560.125, -0.12526705861091614
63, 70, 70, 12451910, 12451910, 0.2734375, 1.09375, 4.375, 48640.2734375, 194561.09375, 778244.375, 190.00106811523438, 48640.2734375, 194561.09375, 778244.375, 1.7448842360910833e-38
64, 0, 48640, 48640, 3707813376, 190.0, 760.0, 3040.0, 190.0, 760.0, 3040.0, 56576.7421875, 14483646.0, 57934584.0, 231738336.0, -5.798032676518625e+17
65, 190, 190, 14483646, 719126718, 0.7421875, 2.96875, 11.875, 56576.7421875, 226306.96875, 905227.875, 10973.002899169922, 2809088.7421875, 11236354.96875, 44945419.875, 3.9258001146777466e-13
66, 0, 56576, 2809088, 2809088, 221.0, 884.0, 3536.0, 10973.0, 43892.0, 175568.0, 42.86328125, 10973.0, 43892.0, 175568.0, 3.936370700553272e-39
67, 221, 10973, 10973, 10973, 42.86328125, 171.453125, 685.8125, 42.86328125, 171.453125, 685.8125, 0.1674346923828125, 42.86328125, 171.453125, 685.8125, 1.5376448049036218e-41
68, 42, 42, 42, 83886122, 0.1640625, 0.65625, 2.625, 0.1640625, 0.65625, 2.625, 1280.0006408691406, 327680.1640625, 1310720.65625, 5242882.625, 6.018561209732289e-36
69, 0, 0, 327680, 67436544, 0.0, 0.0, 0.0, 1280.0, 5120.0, 20480.0, 1029.0, 263424.0, 1053696.0, 4214784.0, 1.5634074865936424e-36
70, 0, 1280, 263424, 0, 5.0, 20.0, 80.0, 1029.0, 4116.0, 16464.0, 0, 0, 0, 0, 0
71, 5, 1029, 0, 0, 4.01953125, 16.078125, 64.3125, 0, 0, 0, 0, 0, 0, 0, 0
72, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
