offset,8bit,short,24bit,32bit, fixed_8.8, fixed_10.6, fixed_12.4, fixed_16.8, fixed_18.6, fixed_20.4, fixed_16.16,fixed_24.8,fixed_26.6,fixed_28.4, float32
16, 30, 7710, 7710, 7710, 30.1171875, 120.46875, 481.875, 30.1171875, 120.46875, 481.875, 0.117645263671875, 30.1171875, 120.46875, 481.875, 1.080401115994434e-41
17, 30, 30, 30, 2013265950, 0.1171875, 0.46875, 1.875, 0.1171875, 0.46875, 1.875, 30720.000457763672, 7864320.1171875, 31457280.46875, 125829121.875, 1.0384630855270834e+34
18, 0, 0, 7864320, 2021130240, 0.0, 0.0, 0.0, 30720.0, 122880.0, 491520.0, 30840.0, 7895040.0, 31580160.0, 126320640.0, 2.0120150326822457e+34
19, 0, 30720, 7895040, 7895040, 120.0, 480.0, 1920.0, 30840.0, 123360.0, 493440.0, 120.46875, 30840.0, 123360.0, 493440.0, 1.1063307427783004e-38
20, 120, 30840, 30840, 30840, 120.46875, 481.875, 1927.5, 120.46875, 481.875, 1927.5, 0.4705810546875, 120.46875, 481.875, 1927.5, 4.321604463977736e-41
21, 120, 120, 120, 120, 0.46875, 1.875, 7.5, 0.46875, 1.875, 7.5, 0.0018310546875, 0.46875, 1.875, 7.5, 1.6815581571897805e-43
22, 0, 0, 0, 3422552064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 52224.0, 13369344.0, 53477376.0, 213909504.0, -33554432.0
23, 0, 0, 13369344, 30146560, 0.0, 0.0, 0.0, 52224.0, 208896.0, 835584.0, 460.0, 117760.0, 471040.0, 1884160.0, 7.493776486492083e-38
24, 0, 52224, 117760, 117760, 204.0, 816.0, 3264.0, 460.0, 1840.0, 7360.0, 1.796875, 460.0, 1840.0, 7360.0, 1.6501690715889046e-40
25, 204, 460, 460, 460, 1.796875, 7.1875, 28.75, 1.796875, 7.1875, 28.75, 0.00701904296875, 1.796875, 7.1875, 28.75, 6.4459729358941585e-43
26, 1, 1, 1, 3858759681, 0.00390625, 0.015625, 0.0625, 0.00390625, 0.015625, 0.0625, 58880.00001525879, 15073280.00390625, 60293120.015625, 241172480.0625, -1.5111574546622716e+23
27, 0, 0, 15073280, 15073280, 0.0, 0.0, 0.0, 58880.0, 235520.0, 942080.0, 230.0, 58880.0, 235520.0, 942080.0, 2.1122164116337979e-38
28, 0, 58880, 58880, 58880, 230.0, 920.0, 3680.0, 230.0, 920.0, 3680.0, 0.8984375, 230.0, 920.0, 3680.0, 8.250845357944523e-41
29, 230, 230, 230, 503316710, 0.8984375, 3.59375, 14.375, 0.8984375, 3.59375, 14.375, 7680.003509521484, 1966080.8984375, 7864323.59375, 31457294.375, 6.7764493705548e-21
30, 0, 0, 1966080, 52297728, 0.0, 0.0, 0.0, 7680.0, 30720.0, 122880.0, 798.0, 204288.0, 817152.0, 3268608.0, 4.643202685748036e-37
31, 0, 7680, 204288, 84090368, 30.0, 120.0, 480.0, 798.0, 3192.0, 12768.0, 1283.1171875, 328478.0, 1313912.0, 5255648.0, 6.165100528078266e-36
32, 30, 798, 328478, 328478, 3.1171875, 12.46875, 49.875, 1283.1171875, 5132.46875, 20529.875, 5.012176513671875, 1283.1171875, 5132.46875, 20529.875, 4.602957169644873e-40
33, 3, 1283, 1283, 167773443, 5.01171875, 20.046875, 80.1875, 5.01171875, 20.046875, 80.1875, 2560.019577026367, 655365.01171875, 2621460.046875, 10485840.1875, 6.16391842157172e-33
34, 5, 5, 655365, 655365, 0.01953125, 0.078125, 0.3125, 2560.01953125, 10240.078125, 40960.3125, 10.000076293945312, 2560.01953125, 10240.078125, 40960.3125, 9.183619680722337e-40
35, 0, 2560, 2560, 2560, 10.0, 40.0, 160.0, 10.0, 40.0, 160.0, 0.0390625, 10.0, 40.0, 160.0, 3.587324068671532e-42
36, 10, 10, 10, 10, 0.0390625, 0.15625, 0.625, 0.0390625, 0.15625, 0.625, 0.000152587890625, 0.0390625, 0.15625, 0.625, 1.401298464324817e-44
37, 0, 0, 0, 2348810240, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35840.0, 9175040.0, 36700160.0, 146800640.0, -9.860761315262648e-32
38, 0, 0, 9175040, 9175040, 0.0, 0.0, 0.0, 35840.0, 143360.0, 573440.0, 140.0, 35840.0, 143360.0, 573440.0, 1.285696946211877e-38
39, 0, 35840, 35840, 35840, 140.0, 560.0, 2240.0, 140.0, 560.0, 2240.0, 0.546875, 140.0, 560.0, 2240.0, 5.022253696140144e-41
40, 140, 140, 140, 167772300, 0.546875, 2.1875, 8.75, 0.546875, 2.1875, 8.75, 2560.0021362304688, 655360.546875, 2621442.1875, 10485768.75, 6.163078677794852e-33
41, 0, 0, 655360, 839516160, 0.0, 0.0, 0.0, 2560.0, 10240.0, 40960.0, 12810.0, 3279360.0, 13117440.0, 52469760.0, 8.032657206058502e-09
42, 0, 2560, 3279360, 87165440, 10.0, 40.0, 160.0, 12810.0, 51240.0, 204960.0, 1330.0390625, 340490.0, 1361960.0, 5447840.0, 8.371356487777847e-36
43, 10, 12810, 340490, 340490, 50.0390625, 200.15625, 800.625, 1330.0390625, 5320.15625, 21280.625, 5.195465087890625, 1330.0390625, 5320.15625, 21280.625, 4.77128114117957e-40
44, 50, 1330, 1330, 838862130, 5.1953125, 20.78125, 83.125, 5.1953125, 20.78125, 83.125, 12800.020294189453, 3276805.1953125, 13107220.78125, 52428883.125, 7.45176187422203e-09
45, 5, 5, 3276805, 3276805, 0.01953125, 0.078125, 0.3125, 12800.01953125, 51200.078125, 204800.3125, 50.00007629394531, 12800.01953125, 51200.078125, 204800.3125, 4.591781814391882e-39
46, 0, 12800, 12800, 12800, 50.0, 200.0, 800.0, 50.0, 200.0, 800.0, 0.1953125, 50.0, 200.0, 800.0, 1.7936620343357659e-41
47, 50, 50, 50, 855638066, 0.1953125, 0.78125, 3.125, 0.1953125, 0.78125, 3.125, 13056.000762939453, 3342336.1953125, 13369344.78125, 53477379.125, 2.980250002337925e-08
48, 0, 0, 3342336, 3342336, 0.0, 0.0, 0.0, 13056.0, 52224.0, 208896.0, 51.0, 13056.0, 52224.0, 208896.0, 4.683610304057552e-39
49, 0, 13056, 13056, 13056, 51.0, 204.0, 816.0, 51.0, 204.0, 816.0, 0.19921875, 51.0, 204.0, 816.0, 1.8295352750224812e-41
50, 51, 51, 51, 51, 0.19921875, 0.796875, 3.1875, 0.19921875, 0.796875, 3.1875, 0.0007781982421875, 0.19921875, 0.796875, 3.1875, 7.146622168056567e-44
51, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
52, 0, 0, 0, 83886080, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1280.0, 327680.0, 1310720.0, 5242880.0, 6.018531076210112e-36
53, 0, 0, 327680, 327680, 0.0, 0.0, 0.0, 1280.0, 5120.0, 20480.0, 5.0, 1280.0, 5120.0, 20480.0, 4.5917748078995606e-40
54, 0, 1280, 1280, 1280, 5.0, 20.0, 80.0, 5.0, 20.0, 80.0, 0.01953125, 5.0, 20.0, 80.0, 1.793662034335766e-42
55, 5, 5, 5, 503316485, 0.01953125, 0.078125, 0.3125, 0.01953125, 0.078125, 0.3125, 7680.000076293945, 1966080.01953125, 7864320.078125, 31457280.3125, 6.776267617002237e-21
56, 0, 0, 1966080, 169738240, 0.0, 0.0, 0.0, 7680.0, 30720.0, 122880.0, 2590.0, 663040.0, 2652160.0, 10608640.0, 7.607423280329582e-33
57, 0, 7680, 663040, 151657984, 30.0, 120.0, 480.0, 2590.0, 10360.0, 41440.0, 2314.1171875, 592414.0, 2369656.0, 9478624.0, 1.6625251702549777e-33
58, 30, 2590, 592414, 2299071006, 10.1171875, 40.46875, 161.875, 2314.1171875, 9256.46875, 37025.875, 35081.03952026367, 8980746.1171875, 35922984.46875, 143691937.875, -1.649553222751669e-33
59, 10, 2314, 8980746, 42535178, 9.0390625, 36.15625, 144.625, 35081.0390625, 140324.15625, 561296.625, 649.0353088378906, 166153.0390625, 664612.15625, 2658448.625, 2.013552892526599e-37
60, 9, 35081, 166153, 1174571273, 137.03515625, 548.140625, 2192.5625, 649.03515625, 2596.140625, 10384.5625, 17922.5352935791, 4588169.03515625, 18352676.140625, 73410704.5625, 8354.2587890625
61, 137, 649, 4588169, 4588169, 2.53515625, 10.140625, 40.5625, 17922.53515625, 71690.140625, 286760.5625, 70.00990295410156, 17922.53515625, 71690.140625, 286760.5625, 6.429394173762732e-39
62, 2, 17922, 17922, 3187688962, 70.0078125, 280.03125, 1120.125, 70.0078125, 280.03125, 1120.125, 48640.27346801758, 12451910.0078125, 49807640.03125, 199230560.125, -0.12526705861091614
63, 70, 70, 12451910, 12451910, 0.2734375, 1.09375, 4.375, 48640.2734375, 194561.09375, 778244.375, 190.00106811523438, 48640.2734375, 194561.09375, 778244.375, 1.7448842360910833e-38
64, 0, 48640, 48640, 3707813376, 190.0, 760.0, 3040.0, 190.0, 760.0, 3040.0, 56576.7421875, 14483646.0, 57934584.0, 231738336.0, -5.798032676518625e+17
65, 190, 190, 14483646, 719126718, 0.7421875, 2.96875, 11.875, 56576.7421875, 226306.96875, 905227.875, 10973.002899169922, 2809088.7421875, 11236354.96875, 44945419.875, 3.9258001146777466e-13
66, 0, 56576, 2809088, 2809088, 221.0, 884.0, 3536.0, 10973.0, 43892.0, 175568.0, 42.86328125, 10973.0, 43892.0, 175568.0, 3.936370700553272e-39
67, 221, 10973, 10973, 10973, 42.86328125, 171.453125, 685.8125, 42.86328125, 171.453125, 685.8125, 0.1674346923828125, 42.86328125, 171.453125, 685.8125, 1.5376448049036218e-41
68, 42, 42, 42, 67108906, 0.1640625, 0.65625, 2.625, 0.1640625, 0.65625, 2.625, 1024.0006408691406, 262144.1640625, 1048576.65625, 4194306.625, 1.5046403024330722e-36
69, 0, 0, 262144, 17039360, 0.0, 0.0, 0.0, 1024.0, 4096.0, 16384.0, 260.0, 66560.0, 266240.0, 1064960.0, 2.424457098570968e-38
70, 0, 1024, 66560, 0, 4.0, 16.0, 64.0, 260.0, 1040.0, 4160.0, 0, 0, 0, 0, 0
71, 4, 260, 0, 0, 1.015625, 4.0625, 16.25, 0, 0, 0, 0, 0, 0, 0, 0
72, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
