offset,8bit,short,24bit,32bit, fixed_8.8, fixed_10.6, fixed_12.4, fixed_16.8, fixed_18.6, fixed_20.4, fixed_16.16,fixed_24.8,fixed_26.6,fixed_28.4, float32
42, 0, 2560, 2296320, 86182400, 10.0, 40.0, 160.0, 8970.0, 35880.0, 143520.0, 1315.0390625, 336650.0, 1346600.0, 5386400.0, 7.666059877284474e-36
43, 10, 8970, 336650, 336650, 35.0390625, 140.15625, 560.625, 1315.0390625, 5260.15625, 21040.625, 5.136871337890625, 1315.0390625, 5260.15625, 21040.625, 4.717471280149497e-40
44, 35, 1315, 1315, 838862115, 5.13671875, 20.546875, 82.1875, 5.13671875, 20.546875, 82.1875, 12800.020065307617, 3276805.13671875, 13107220.546875, 52428882.1875, 7.451748551545734e-09
45, 5, 5, 3276805, 3276805, 0.01953125, 0.078125, 0.3125, 12800.01953125, 51200.078125, 204800.3125, 50.00007629394531, 12800.01953125, 51200.078125, 204800.3125, 4.591781814391882e-39
46, 0, 12800, 12800, 12800, 50.0, 200.0, 800.0, 50.0, 200.0, 800.0, 0.1953125, 50.0, 200.0, 800.0, 1.7936620343357659e-41
47, 50, 50, 50, 855638066, 0.1953125, 0.78125, 3.125, 0.1953125, 0.78125, 3.125, 13056.000762939453, 3342336.1953125, 13369344.78125, 53477379.125, 2.980250002337925e-08
48, 0, 0, 3342336, 3342336, 0.0, 0.0, 0.0, 13056.0, 52224.0, 208896.0, 51.0, 13056.0, 52224.0, 208896.0, 4.683610304057552e-39
49, 0, 13056, 13056, 13056, 51.0, 204.0, 816.0, 51.0, 204.0, 816.0, 0.19921875, 51.0, 204.0, 816.0, 1.8295352750224812e-41
50, 51, 51, 51, 51, 0.19921875, 0.796875, 3.1875, 0.19921875, 0.796875, 3.1875, 0.0007781982421875, 0.19921875, 0.796875, 3.1875, 7.146622168056567e-44
51, 0, 0, 0, 2147483648, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32768.0, 8388608.0, 33554432.0, 134217728.0, -0.0
52, 0, 0, 8388608, 75497472, 0.0, 0.0, 0.0, 32768.0, 131072.0, 524288.0, 1152.0, 294912.0, 1179648.0, 4718592.0, 3.009265538105056e-36
53, 0, 32768, 294912, 294912, 128.0, 512.0, 2048.0, 1152.0, 4608.0, 18432.0, 4.5, 1152.0, 4608.0, 18432.0, 4.1325973271096045e-40
54, 128, 1152, 1152, 1152, 4.5, 18.0, 72.0, 4.5, 18.0, 72.0, 0.017578125, 4.5, 18.0, 72.0, 1.6142958309021893e-42
55, 4, 4, 4, 503316484, 0.015625, 0.0625, 0.25, 0.015625, 0.0625, 0.25, 7680.000061035156, 1966080.015625, 7864320.0625, 31457280.25, 6.77626680920867e-21
56, 0, 0, 1966080, 169738240, 0.0, 0.0, 0.0, 7680.0, 30720.0, 122880.0, 2590.0, 663040.0, 2652160.0, 10608640.0, 7.607423280329582e-33
57, 0, 7680, 663040, 134880768, 30.0, 120.0, 480.0, 2590.0, 10360.0, 41440.0, 2058.1171875, 526878.0, 2107512.0, 8430048.0, 4.156312925637444e-34
58, 30, 2590, 526878, 1795688990, 10.1171875, 40.46875, 161.875, 2058.1171875, 8232.46875, 32929.875, 27400.039520263672, 7014410.1171875, 28057640.46875, 112230561.875, 1.6446168853474048e+26
59, 10, 2058, 7014410, 40568842, 8.0390625, 32.15625, 128.625, 27400.0390625, 109600.15625, 438400.625, 619.0314025878906, 158472.0390625, 633888.15625, 2535552.625, 1.7267380375494012e-37
60, 8, 27400, 158472, 1174563592, 107.03125, 428.125, 1712.5, 619.03125, 2476.125, 9904.5, 17922.418090820312, 4588139.03125, 18352556.125, 73410224.5, 8346.7578125
61, 107, 619, 4588139, 4588139, 2.41796875, 9.671875, 38.6875, 17922.41796875, 71689.671875, 286758.6875, 70.00944519042969, 17922.41796875, 71689.671875, 286758.6875, 6.429352134808802e-39
62, 2, 17922, 17922, 3187688962, 70.0078125, 280.03125, 1120.125, 70.0078125, 280.03125, 1120.125, 48640.27346801758, 12451910.0078125, 49807640.03125, 199230560.125, -0.12526705861091614
63, 70, 70, 12451910, 12451910, 0.2734375, 1.09375, 4.375, 48640.2734375, 194561.09375, 778244.375, 190.00106811523438, 48640.2734375, 194561.09375, 778244.375, 1.7448842360910833e-38
64, 0, 48640, 48640, 3707813376, 190.0, 760.0, 3040.0, 190.0, 760.0, 3040.0, 56576.7421875, 14483646.0, 57934584.0, 231738336.0, -5.798032676518625e+17
65, 190, 190, 14483646, 719126718, 0.7421875, 2.96875, 11.875, 56576.7421875, 226306.96875, 905227.875, 10973.002899169922, 2809088.7421875, 11236354.96875, 44945419.875, 3.9258001146777466e-13
66, 0, 56576, 2809088, 2809088, 221.0, 884.0, 3536.0, 10973.0, 43892.0, 175568.0, 42.86328125, 10973.0, 43892.0, 175568.0, 3.936370700553272e-39
67, 221, 10973, 10973, 10973, 42.86328125, 171.453125, 685.8125, 42.86328125, 171.453125, 685.8125, 0.1674346923828125, 42.86328125, 171.453125, 685.8125, 1.5376448049036218e-41
68, 42, 42, 42, 50331690, 0.1640625, 0.65625, 2.625, 0.1640625, 0.65625, 2.625, 768.0006408691406, 196608.1640625, 786432.65625, 3145730.625, 3.7616007560826806e-37
69, 0, 0, 196608, 16973824, 0.0, 0.0, 0.0, 768.0, 3072.0, 12288.0, 259.0, 66304.0, 265216.0, 1060864.0, 2.40608999933937e-38
70, 0, 768, 66304, 0, 3.0, 12.0, 48.0, 259.0, 1036.0, 4144.0, 0, 0, 0, 0, 0
71, 3, 259, 0, 0, 1.01171875, 4.046875, 16.1875, 0, 0, 0, 0, 0, 0, 0, 0
72, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
